onset1	nucleus1	coda1	onset2	nucleus2	coda2	shape	syllable.contact.code	transcription
b	ɛ	ŋ	g	ɪ	k	CVC.CVC	+NPA	bɛŋgɪk
b	ɛ	ŋ	g	ɪ	s	CVC.CVC	+NPA	bɛŋgɪs
b	ɛ	p	t	ɪ	s	CVC.CVC	+OVA	bɛptɪs
b	ɛ	p	d	ɪ	ŋ	CVC.CVC	-OVA	bɛpdɪŋ
b	ɛ	p	g	ɪ	m	CVC.CVC	-OVA	bɛpgɪm
b	ɛ	p	g	ɪ	n	CVC.CVC	-OVA	bɛpgɪn
b	ɛ	p	g	ɪ	ŋ	CVC.CVC	-OVA	bɛpgɪŋ
b	ɛ	p	g	ɪ	t	CVC.CVC	-OVA	bɛpgɪt
b	ɛ	p	g	ɪ	s	CVC.CVC	-OVA	bɛpgɪs
d	ɛ	p	t	ɪ	s	CVC.CVC	+OVA	dɛptɪs
d	ɛ	p	g	ɪ	m	CVC.CVC	-OVA	dɛpgɪm
d	ɛ	p	g	ɪ	n	CVC.CVC	-OVA	dɛpgɪn
d	ɛ	p	g	ɪ	ŋ	CVC.CVC	-OVA	dɛpgɪŋ
d	ɛ	p	g	ɪ	t	CVC.CVC	-OVA	dɛpgɪt
d	ɛ	p	g	ɪ	k	CVC.CVC	-OVA	dɛpgɪk
d	ɛ	p	g	ɪ	s	CVC.CVC	-OVA	dɛpgɪs
d	ɛ	s	p	ɪ	m	CVC.CVC	+OVA	dɛspɪm
d	ɛ	s	b	ɪ	p	CVC.CVC	-OVA	dɛsbɪp
d	ɛ	s	g	ɪ	m	CVC.CVC	-OVA	dɛsgɪm
d	ɛ	s	g	ɪ	n	CVC.CVC	-OVA	dɛsgɪn
d	ɛ	s	g	ɪ	ŋ	CVC.CVC	-OVA	dɛsgɪŋ
d	ɛ	s	g	ɪ	p	CVC.CVC	-OVA	dɛsgɪp
d	ɛ	s	g	ɪ	t	CVC.CVC	-OVA	dɛsgɪt
d	ɛ	s	g	ɪ	k	CVC.CVC	-OVA	dɛsgɪk
g	ɛ	m	t	ɪ	s	CVC.CVC	-NPA	gɛmtɪs
g	ɛ	m	b	ɪ	p	CVC.CVC	+NPA	gɛmbɪp
g	ɛ	m	d	ɪ	ŋ	CVC.CVC	-NPA	gɛmdɪŋ
g	ɛ	n	p	ɪ	m	CVC.CVC	-NPA	gɛnpɪm
g	ɛ	n	t	ɪ	s	CVC.CVC	+NPA	gɛntɪs
g	ɛ	n	b	ɪ	p	CVC.CVC	-NPA	gɛnbɪp
g	ɛ	n	d	ɪ	ŋ	CVC.CVC	+NPA	gɛndɪŋ
g	ɛ	ŋ	p	ɪ	m	CVC.CVC	-NPA	gɛŋpɪm
g	ɛ	ŋ	t	ɪ	s	CVC.CVC	-NPA	gɛŋtɪs
g	ɛ	ŋ	b	ɪ	p	CVC.CVC	-NPA	gɛŋbɪp
g	ɛ	p	t	ɪ	s	CVC.CVC	+OVA	gɛptɪs
g	ɛ	p	d	ɪ	ŋ	CVC.CVC	-OVA	gɛpdɪŋ
g	ɛ	t	p	ɪ	m	CVC.CVC	+OVA	gɛtpɪm
g	ɛ	t	b	ɪ	p	CVC.CVC	-OVA	gɛtbɪp
g	ɛ	t	d	ɪ	ŋ	CVC.CVC	-OVA	gɛtdɪŋ
g	ɛ	k	p	ɪ	m	CVC.CVC	+OVA	gɛkpɪm
g	ɛ	k	t	ɪ	s	CVC.CVC	+OVA	gɛktɪs
g	ɛ	k	b	ɪ	p	CVC.CVC	-OVA	gɛkbɪp
g	ɛ	k	d	ɪ	ŋ	CVC.CVC	-OVA	gɛkdɪŋ
g	ɛ	s	p	ɪ	m	CVC.CVC	+OVA	gɛspɪm
g	ɛ	s	b	ɪ	p	CVC.CVC	-OVA	gɛsbɪp
g	ɛ	s	d	ɪ	ŋ	CVC.CVC	-OVA	gɛsdɪŋ
m	ɛ	ŋ	p	ɪ	m	CVC.CVC	-NPA	mɛŋpɪm
m	ɛ	ŋ	t	ɪ	s	CVC.CVC	-NPA	mɛŋtɪs
m	ɛ	ŋ	b	ɪ	p	CVC.CVC	-NPA	mɛŋbɪp
m	ɛ	ŋ	g	ɪ	m	CVC.CVC	+NPA	mɛŋgɪm
m	ɛ	ŋ	g	ɪ	n	CVC.CVC	+NPA	mɛŋgɪn
m	ɛ	ŋ	g	ɪ	p	CVC.CVC	+NPA	mɛŋgɪp
m	ɛ	ŋ	g	ɪ	t	CVC.CVC	+NPA	mɛŋgɪt
m	ɛ	ŋ	g	ɪ	k	CVC.CVC	+NPA	mɛŋgɪk
m	ɛ	ŋ	g	ɪ	s	CVC.CVC	+NPA	mɛŋgɪs
m	ɛ	p	t	ɪ	s	CVC.CVC	+OVA	mɛptɪs
m	ɛ	p	d	ɪ	ŋ	CVC.CVC	-OVA	mɛpdɪŋ
m	ɛ	p	g	ɪ	m	CVC.CVC	-OVA	mɛpgɪm
m	ɛ	p	g	ɪ	n	CVC.CVC	-OVA	mɛpgɪn
m	ɛ	p	g	ɪ	ŋ	CVC.CVC	-OVA	mɛpgɪŋ
m	ɛ	p	g	ɪ	t	CVC.CVC	-OVA	mɛpgɪt
m	ɛ	p	g	ɪ	k	CVC.CVC	-OVA	mɛpgɪk
m	ɛ	p	g	ɪ	s	CVC.CVC	-OVA	mɛpgɪs
n	ɛ	m	t	ɪ	s	CVC.CVC	-NPA	nɛmtɪs
n	ɛ	m	b	ɪ	p	CVC.CVC	+NPA	nɛmbɪp
n	ɛ	m	d	ɪ	ŋ	CVC.CVC	-NPA	nɛmdɪŋ
n	ɛ	m	g	ɪ	n	CVC.CVC	-NPA	nɛmgɪn
n	ɛ	m	g	ɪ	ŋ	CVC.CVC	-NPA	nɛmgɪŋ
n	ɛ	m	g	ɪ	p	CVC.CVC	-NPA	nɛmgɪp
n	ɛ	m	g	ɪ	t	CVC.CVC	-NPA	nɛmgɪt
n	ɛ	m	g	ɪ	k	CVC.CVC	-NPA	nɛmgɪk
n	ɛ	m	g	ɪ	s	CVC.CVC	-NPA	nɛmgɪs
n	ɛ	ŋ	p	ɪ	m	CVC.CVC	-NPA	nɛŋpɪm
n	ɛ	ŋ	t	ɪ	s	CVC.CVC	-NPA	nɛŋtɪs
n	ɛ	ŋ	b	ɪ	p	CVC.CVC	-NPA	nɛŋbɪp
n	ɛ	ŋ	g	ɪ	m	CVC.CVC	+NPA	nɛŋgɪm
n	ɛ	ŋ	g	ɪ	n	CVC.CVC	+NPA	nɛŋgɪn
n	ɛ	ŋ	g	ɪ	p	CVC.CVC	+NPA	nɛŋgɪp
n	ɛ	ŋ	g	ɪ	t	CVC.CVC	+NPA	nɛŋgɪt
n	ɛ	ŋ	g	ɪ	k	CVC.CVC	+NPA	nɛŋgɪk
n	ɛ	ŋ	g	ɪ	s	CVC.CVC	+NPA	nɛŋgɪs
s	ɛ	ŋ	p	ɪ	m	CVC.CVC	-NPA	sɛŋpɪm
s	ɛ	ŋ	t	ɪ	s	CVC.CVC	-NPA	sɛŋtɪs
s	ɛ	ŋ	b	ɪ	p	CVC.CVC	-NPA	sɛŋbɪp
s	ɛ	ŋ	g	ɪ	m	CVC.CVC	+NPA	sɛŋgɪm
s	ɛ	ŋ	g	ɪ	n	CVC.CVC	+NPA	sɛŋgɪn
s	ɛ	ŋ	g	ɪ	p	CVC.CVC	+NPA	sɛŋgɪp
s	ɛ	ŋ	g	ɪ	t	CVC.CVC	+NPA	sɛŋgɪt
s	ɛ	ŋ	g	ɪ	k	CVC.CVC	+NPA	sɛŋgɪk
s	ɛ	ŋ	g	ɪ	s	CVC.CVC	+NPA	sɛŋgɪs
tɹ	ɛ	m	b	ɪ	p	TɹVC.CVC	+NPA	tɹɛmbɪp
tɹ	ɛ	m	d	ɪ	ŋ	TɹVC.CVC	-NPA	tɹɛmdɪŋ
tɹ	ɛ	m	g	ɪ	n	TɹVC.CVC	-NPA	tɹɛmgɪn
tɹ	ɛ	m	g	ɪ	ŋ	TɹVC.CVC	-NPA	tɹɛmgɪŋ
tɹ	ɛ	m	g	ɪ	p	TɹVC.CVC	-NPA	tɹɛmgɪp
tɹ	ɛ	m	g	ɪ	t	TɹVC.CVC	-NPA	tɹɛmgɪt
tɹ	ɛ	m	g	ɪ	k	TɹVC.CVC	-NPA	tɹɛmgɪk
tɹ	ɛ	m	g	ɪ	s	TɹVC.CVC	-NPA	tɹɛmgɪs
tl	ɛ	n	p	ɪ	m	TlVC.CVC	-NPA	tlɛnpɪm
tl	ɛ	n	b	ɪ	p	TlVC.CVC	-NPA	tlɛnbɪp
tl	ɛ	n	d	ɪ	ŋ	TlVC.CVC	+NPA	tlɛndɪŋ
tl	ɛ	ŋ	p	ɪ	m	TlVC.CVC	-NPA	tlɛŋpɪm
tl	ɛ	ŋ	b	ɪ	p	TlVC.CVC	-NPA	tlɛŋbɪp
tl	ɛ	ŋ	g	ɪ	m	TlVC.CVC	+NPA	tlɛŋgɪm
tl	ɛ	ŋ	g	ɪ	n	TlVC.CVC	+NPA	tlɛŋgɪn
tl	ɛ	ŋ	g	ɪ	p	TlVC.CVC	+NPA	tlɛŋgɪp
tl	ɛ	ŋ	g	ɪ	t	TlVC.CVC	+NPA	tlɛŋgɪt
tl	ɛ	ŋ	g	ɪ	k	TlVC.CVC	+NPA	tlɛŋgɪk
tl	ɛ	ŋ	g	ɪ	s	TlVC.CVC	+NPA	tlɛŋgɪs
tl	ɛ	p	d	ɪ	ŋ	TlVC.CVC	-OVA	tlɛpdɪŋ
tɹ	ɛ	p	d	ɪ	ŋ	TɹVC.CVC	-OVA	tɹɛpdɪŋ
tɹ	ɛ	p	g	ɪ	m	TɹVC.CVC	-OVA	tɹɛpgɪm
tl	ɛ	p	g	ɪ	n	TlVC.CVC	-OVA	tlɛpgɪn
tɹ	ɛ	p	g	ɪ	n	TɹVC.CVC	-OVA	tɹɛpgɪn
tl	ɛ	p	g	ɪ	ŋ	TlVC.CVC	-OVA	tlɛpgɪŋ
tɹ	ɛ	p	g	ɪ	ŋ	TɹVC.CVC	-OVA	tɹɛpgɪŋ
tl	ɛ	p	g	ɪ	t	TlVC.CVC	-OVA	tlɛpgɪt
tɹ	ɛ	p	g	ɪ	t	TɹVC.CVC	-OVA	tɹɛpgɪt
tl	ɛ	p	g	ɪ	k	TlVC.CVC	-OVA	tlɛpgɪk
tɹ	ɛ	p	g	ɪ	k	TɹVC.CVC	-OVA	tɹɛpgɪk
tl	ɛ	p	g	ɪ	s	TlVC.CVC	-OVA	tlɛpgɪs
tɹ	ɛ	p	g	ɪ	s	TɹVC.CVC	-OVA	tɹɛpgɪs
tl	ɛ	k	p	ɪ	m	TlVC.CVC	+OVA	tlɛkpɪm
tl	ɛ	k	b	ɪ	p	TlVC.CVC	-OVA	tlɛkbɪp
tl	ɛ	k	d	ɪ	ŋ	TlVC.CVC	-OVA	tlɛkdɪŋ
tl	ɛ	k	g	ɪ	m	TlVC.CVC	-OVA	tlɛkgɪm
tl	ɛ	k	g	ɪ	n	TlVC.CVC	-OVA	tlɛkgɪn
tl	ɛ	k	g	ɪ	ŋ	TlVC.CVC	-OVA	tlɛkgɪŋ
tl	ɛ	k	g	ɪ	p	TlVC.CVC	-OVA	tlɛkgɪp
tl	ɛ	k	g	ɪ	t	TlVC.CVC	-OVA	tlɛkgɪt
tl	ɛ	k	g	ɪ	s	TlVC.CVC	-OVA	tlɛkgɪs
tl	ɛ	s	p	ɪ	m	TlVC.CVC	+OVA	tlɛspɪm
tl	ɛ	s	b	ɪ	p	TlVC.CVC	-OVA	tlɛsbɪp
tl	ɛ	s	d	ɪ	ŋ	TlVC.CVC	-OVA	tlɛsdɪŋ
tl	ɛ	s	g	ɪ	m	TlVC.CVC	-OVA	tlɛsgɪm
tl	ɛ	s	g	ɪ	n	TlVC.CVC	-OVA	tlɛsgɪn
tl	ɛ	s	g	ɪ	ŋ	TlVC.CVC	-OVA	tlɛsgɪŋ
tl	ɛ	s	g	ɪ	p	TlVC.CVC	-OVA	tlɛsgɪp
tl	ɛ	s	g	ɪ	t	TlVC.CVC	-OVA	tlɛsgɪt
tl	ɛ	s	g	ɪ	k	TlVC.CVC	-OVA	tlɛsgɪk
dl	ɛ	m	t	ɪ	s	TlVC.CVC	-NPA	dlɛmtɪs
dɹ	ɛ	m	t	ɪ	s	TɹVC.CVC	-NPA	dɹɛmtɪs
dl	ɛ	m	b	ɪ	p	TlVC.CVC	+NPA	dlɛmbɪp
dl	ɛ	m	g	ɪ	n	TlVC.CVC	-NPA	dlɛmgɪn
dɹ	ɛ	m	g	ɪ	n	TɹVC.CVC	-NPA	dɹɛmgɪn
dl	ɛ	m	g	ɪ	ŋ	TlVC.CVC	-NPA	dlɛmgɪŋ
dɹ	ɛ	m	g	ɪ	ŋ	TɹVC.CVC	-NPA	dɹɛmgɪŋ
dl	ɛ	m	g	ɪ	p	TlVC.CVC	-NPA	dlɛmgɪp
dɹ	ɛ	m	g	ɪ	p	TɹVC.CVC	-NPA	dɹɛmgɪp
dl	ɛ	m	g	ɪ	t	TlVC.CVC	-NPA	dlɛmgɪt
dɹ	ɛ	m	g	ɪ	t	TɹVC.CVC	-NPA	dɹɛmgɪt
dl	ɛ	m	g	ɪ	k	TlVC.CVC	-NPA	dlɛmgɪk
dɹ	ɛ	m	g	ɪ	k	TɹVC.CVC	-NPA	dɹɛmgɪk
dl	ɛ	m	g	ɪ	s	TlVC.CVC	-NPA	dlɛmgɪs
dɹ	ɛ	m	g	ɪ	s	TɹVC.CVC	-NPA	dɹɛmgɪs
dl	ɛ	n	p	ɪ	m	TlVC.CVC	-NPA	dlɛnpɪm
dɹ	ɛ	n	p	ɪ	m	TɹVC.CVC	-NPA	dɹɛnpɪm
dl	ɛ	n	t	ɪ	s	TlVC.CVC	+NPA	dlɛntɪs
dɹ	ɛ	n	t	ɪ	s	TɹVC.CVC	+NPA	dɹɛntɪs
dl	ɛ	n	b	ɪ	p	TlVC.CVC	-NPA	dlɛnbɪp
dɹ	ɛ	n	b	ɪ	p	TɹVC.CVC	-NPA	dɹɛnbɪp
dl	ɛ	ŋ	p	ɪ	m	TlVC.CVC	-NPA	dlɛŋpɪm
dl	ɛ	ŋ	t	ɪ	s	TlVC.CVC	-NPA	dlɛŋtɪs
dl	ɛ	ŋ	b	ɪ	p	TlVC.CVC	-NPA	dlɛŋbɪp
dl	ɛ	ŋ	g	ɪ	m	TlVC.CVC	+NPA	dlɛŋgɪm
dl	ɛ	ŋ	g	ɪ	n	TlVC.CVC	+NPA	dlɛŋgɪn
dl	ɛ	ŋ	g	ɪ	p	TlVC.CVC	+NPA	dlɛŋgɪp
dl	ɛ	ŋ	g	ɪ	t	TlVC.CVC	+NPA	dlɛŋgɪt
dl	ɛ	ŋ	g	ɪ	k	TlVC.CVC	+NPA	dlɛŋgɪk
dl	ɛ	ŋ	g	ɪ	s	TlVC.CVC	+NPA	dlɛŋgɪs
dl	ɛ	p	t	ɪ	s	TlVC.CVC	+OVA	dlɛptɪs
dɹ	ɛ	p	t	ɪ	s	TɹVC.CVC	+OVA	dɹɛptɪs
dl	ɛ	p	g	ɪ	m	TlVC.CVC	-OVA	dlɛpgɪm
dɹ	ɛ	p	g	ɪ	m	TɹVC.CVC	-OVA	dɹɛpgɪm
dl	ɛ	p	g	ɪ	n	TlVC.CVC	-OVA	dlɛpgɪn
dɹ	ɛ	p	g	ɪ	n	TɹVC.CVC	-OVA	dɹɛpgɪn
dl	ɛ	p	g	ɪ	ŋ	TlVC.CVC	-OVA	dlɛpgɪŋ
dɹ	ɛ	p	g	ɪ	ŋ	TɹVC.CVC	-OVA	dɹɛpgɪŋ
dl	ɛ	p	g	ɪ	t	TlVC.CVC	-OVA	dlɛpgɪt
dɹ	ɛ	p	g	ɪ	t	TɹVC.CVC	-OVA	dɹɛpgɪt
dl	ɛ	p	g	ɪ	k	TlVC.CVC	-OVA	dlɛpgɪk
dɹ	ɛ	p	g	ɪ	k	TɹVC.CVC	-OVA	dɹɛpgɪk
dl	ɛ	p	g	ɪ	s	TlVC.CVC	-OVA	dlɛpgɪs
dɹ	ɛ	p	g	ɪ	s	TɹVC.CVC	-OVA	dɹɛpgɪs
dl	ɛ	t	p	ɪ	m	TlVC.CVC	+OVA	dlɛtpɪm
dl	ɛ	t	b	ɪ	p	TlVC.CVC	-OVA	dlɛtbɪp
dl	ɛ	t	g	ɪ	m	TlVC.CVC	-OVA	dlɛtgɪm
dl	ɛ	t	g	ɪ	ŋ	TlVC.CVC	-OVA	dlɛtgɪŋ
dl	ɛ	t	g	ɪ	p	TlVC.CVC	-OVA	dlɛtgɪp
dl	ɛ	t	g	ɪ	k	TlVC.CVC	-OVA	dlɛtgɪk
dl	ɛ	t	g	ɪ	s	TlVC.CVC	-OVA	dlɛtgɪs
dl	ɛ	k	p	ɪ	m	TlVC.CVC	+OVA	dlɛkpɪm
dɹ	ɛ	k	p	ɪ	m	TɹVC.CVC	+OVA	dɹɛkpɪm
dl	ɛ	k	t	ɪ	s	TlVC.CVC	+OVA	dlɛktɪs
dɹ	ɛ	k	t	ɪ	s	TɹVC.CVC	+OVA	dɹɛktɪs
dl	ɛ	k	b	ɪ	p	TlVC.CVC	-OVA	dlɛkbɪp
dɹ	ɛ	k	b	ɪ	p	TɹVC.CVC	-OVA	dɹɛkbɪp
dl	ɛ	k	g	ɪ	m	TlVC.CVC	-OVA	dlɛkgɪm
dɹ	ɛ	k	g	ɪ	m	TɹVC.CVC	-OVA	dɹɛkgɪm
dl	ɛ	k	g	ɪ	n	TlVC.CVC	-OVA	dlɛkgɪn
dɹ	ɛ	k	g	ɪ	n	TɹVC.CVC	-OVA	dɹɛkgɪn
dl	ɛ	k	g	ɪ	ŋ	TlVC.CVC	-OVA	dlɛkgɪŋ
dɹ	ɛ	k	g	ɪ	ŋ	TɹVC.CVC	-OVA	dɹɛkgɪŋ
dl	ɛ	k	g	ɪ	p	TlVC.CVC	-OVA	dlɛkgɪp
dɹ	ɛ	k	g	ɪ	p	TɹVC.CVC	-OVA	dɹɛkgɪp
dl	ɛ	k	g	ɪ	t	TlVC.CVC	-OVA	dlɛkgɪt
dɹ	ɛ	k	g	ɪ	t	TɹVC.CVC	-OVA	dɹɛkgɪt
dl	ɛ	k	g	ɪ	s	TlVC.CVC	-OVA	dlɛkgɪs
dɹ	ɛ	k	g	ɪ	s	TɹVC.CVC	-OVA	dɹɛkgɪs
dl	ɛ	s	p	ɪ	m	TlVC.CVC	+OVA	dlɛspɪm
dl	ɛ	s	b	ɪ	p	TlVC.CVC	-OVA	dlɛsbɪp
dl	ɛ	s	g	ɪ	m	TlVC.CVC	-OVA	dlɛsgɪm
dl	ɛ	s	g	ɪ	n	TlVC.CVC	-OVA	dlɛsgɪn
dl	ɛ	s	g	ɪ	ŋ	TlVC.CVC	-OVA	dlɛsgɪŋ
dl	ɛ	s	g	ɪ	p	TlVC.CVC	-OVA	dlɛsgɪp
dl	ɛ	s	g	ɪ	t	TlVC.CVC	-OVA	dlɛsgɪt
dl	ɛ	s	g	ɪ	k	TlVC.CVC	-OVA	dlɛsgɪk
p	ɛ	m	t	ʊ	n	CVC.CVC	-NPA	pɛmtʊn
p	ɛ	m	t	ʊ	ŋ	CVC.CVC	-NPA	pɛmtʊŋ
p	ɛ	m	t	ʊ	s	CVC.CVC	-NPA	pɛmtʊs
p	ɛ	m	k	ʊ	n	CVC.CVC	-NPA	pɛmkʊn
p	ɛ	m	k	ʊ	p	CVC.CVC	-NPA	pɛmkʊp
p	ɛ	m	k	ʊ	t	CVC.CVC	-NPA	pɛmkʊt
p	ɛ	m	k	ʊ	s	CVC.CVC	-NPA	pɛmkʊs
p	ɛ	m	b	ʊ	n	CVC.CVC	+NPA	pɛmbʊn
p	ɛ	m	b	ʊ	p	CVC.CVC	+NPA	pɛmbʊp
p	ɛ	m	d	ʊ	n	CVC.CVC	-NPA	pɛmdʊn
p	ɛ	m	d	ʊ	ŋ	CVC.CVC	-NPA	pɛmdʊŋ
p	ɛ	m	d	ʊ	p	CVC.CVC	-NPA	pɛmdʊp
p	ɛ	m	d	ʊ	k	CVC.CVC	-NPA	pɛmdʊk
p	ɛ	m	d	ʊ	s	CVC.CVC	-NPA	pɛmdʊs
p	ɛ	m	g	ʊ	n	CVC.CVC	-NPA	pɛmgʊn
p	ɛ	m	g	ʊ	ŋ	CVC.CVC	-NPA	pɛmgʊŋ
p	ɛ	m	g	ʊ	t	CVC.CVC	-NPA	pɛmgʊt
p	ɛ	m	g	ʊ	k	CVC.CVC	-NPA	pɛmgʊk
p	ɛ	m	g	ʊ	s	CVC.CVC	-NPA	pɛmgʊs
p	ɛ	m	s	ʊ	n	CVC.CVC	-NPA	pɛmsʊn
p	ɛ	m	s	ʊ	ŋ	CVC.CVC	-NPA	pɛmsʊŋ
p	ɛ	m	s	ʊ	p	CVC.CVC	-NPA	pɛmsʊp
p	ɛ	m	s	ʊ	s	CVC.CVC	-NPA	pɛmsʊs
p	ɛ	s	t	ʊ	m	CVC.CVC	+OVA	pɛstʊm
p	ɛ	s	t	ʊ	n	CVC.CVC	+OVA	pɛstʊn
p	ɛ	s	t	ʊ	ŋ	CVC.CVC	+OVA	pɛstʊŋ
p	ɛ	s	k	ʊ	n	CVC.CVC	+OVA	pɛskʊn
p	ɛ	s	k	ʊ	p	CVC.CVC	+OVA	pɛskʊp
p	ɛ	s	k	ʊ	t	CVC.CVC	+OVA	pɛskʊt
p	ɛ	s	b	ʊ	m	CVC.CVC	-OVA	pɛsbʊm
p	ɛ	s	b	ʊ	n	CVC.CVC	-OVA	pɛsbʊn
p	ɛ	s	b	ʊ	p	CVC.CVC	-OVA	pɛsbʊp
p	ɛ	s	d	ʊ	m	CVC.CVC	-OVA	pɛsdʊm
p	ɛ	s	d	ʊ	n	CVC.CVC	-OVA	pɛsdʊn
p	ɛ	s	d	ʊ	ŋ	CVC.CVC	-OVA	pɛsdʊŋ
p	ɛ	s	d	ʊ	p	CVC.CVC	-OVA	pɛsdʊp
p	ɛ	s	d	ʊ	t	CVC.CVC	-OVA	pɛsdʊt
p	ɛ	s	d	ʊ	k	CVC.CVC	-OVA	pɛsdʊk
p	ɛ	s	g	ʊ	m	CVC.CVC	-OVA	pɛsgʊm
p	ɛ	s	g	ʊ	n	CVC.CVC	-OVA	pɛsgʊn
p	ɛ	s	g	ʊ	ŋ	CVC.CVC	-OVA	pɛsgʊŋ
p	ɛ	s	g	ʊ	k	CVC.CVC	-OVA	pɛsgʊk
t	ɛ	m	p	ʊ	n	CVC.CVC	+NPA	tɛmpʊn
t	ɛ	m	p	ʊ	ŋ	CVC.CVC	+NPA	tɛmpʊŋ
t	ɛ	m	p	ʊ	p	CVC.CVC	+NPA	tɛmpʊp
t	ɛ	m	k	ʊ	n	CVC.CVC	-NPA	tɛmkʊn
t	ɛ	m	k	ʊ	p	CVC.CVC	-NPA	tɛmkʊp
t	ɛ	m	k	ʊ	t	CVC.CVC	-NPA	tɛmkʊt
t	ɛ	m	k	ʊ	s	CVC.CVC	-NPA	tɛmkʊs
t	ɛ	m	b	ʊ	n	CVC.CVC	+NPA	tɛmbʊn
t	ɛ	m	b	ʊ	p	CVC.CVC	+NPA	tɛmbʊp
t	ɛ	m	d	ʊ	n	CVC.CVC	-NPA	tɛmdʊn
t	ɛ	m	d	ʊ	ŋ	CVC.CVC	-NPA	tɛmdʊŋ
t	ɛ	m	d	ʊ	p	CVC.CVC	-NPA	tɛmdʊp
t	ɛ	m	d	ʊ	t	CVC.CVC	-NPA	tɛmdʊt
t	ɛ	m	d	ʊ	k	CVC.CVC	-NPA	tɛmdʊk
t	ɛ	m	d	ʊ	s	CVC.CVC	-NPA	tɛmdʊs
t	ɛ	m	g	ʊ	n	CVC.CVC	-NPA	tɛmgʊn
t	ɛ	m	g	ʊ	ŋ	CVC.CVC	-NPA	tɛmgʊŋ
t	ɛ	m	g	ʊ	t	CVC.CVC	-NPA	tɛmgʊt
t	ɛ	m	g	ʊ	k	CVC.CVC	-NPA	tɛmgʊk
t	ɛ	m	g	ʊ	s	CVC.CVC	-NPA	tɛmgʊs
t	ɛ	m	s	ʊ	n	CVC.CVC	-NPA	tɛmsʊn
t	ɛ	m	s	ʊ	ŋ	CVC.CVC	-NPA	tɛmsʊŋ
t	ɛ	m	s	ʊ	p	CVC.CVC	-NPA	tɛmsʊp
t	ɛ	m	s	ʊ	s	CVC.CVC	-NPA	tɛmsʊs
t	ɛ	ŋ	p	ʊ	m	CVC.CVC	-NPA	tɛŋpʊm
t	ɛ	ŋ	p	ʊ	n	CVC.CVC	-NPA	tɛŋpʊn
t	ɛ	ŋ	p	ʊ	p	CVC.CVC	-NPA	tɛŋpʊp
t	ɛ	ŋ	p	ʊ	k	CVC.CVC	-NPA	tɛŋpʊk
t	ɛ	ŋ	k	ʊ	n	CVC.CVC	+NPA	tɛŋkʊn
t	ɛ	ŋ	k	ʊ	p	CVC.CVC	+NPA	tɛŋkʊp
t	ɛ	ŋ	k	ʊ	t	CVC.CVC	+NPA	tɛŋkʊt
t	ɛ	ŋ	k	ʊ	s	CVC.CVC	+NPA	tɛŋkʊs
t	ɛ	ŋ	b	ʊ	m	CVC.CVC	-NPA	tɛŋbʊm
t	ɛ	ŋ	b	ʊ	n	CVC.CVC	-NPA	tɛŋbʊn
t	ɛ	ŋ	b	ʊ	p	CVC.CVC	-NPA	tɛŋbʊp
t	ɛ	ŋ	d	ʊ	m	CVC.CVC	-NPA	tɛŋdʊm
t	ɛ	ŋ	d	ʊ	n	CVC.CVC	-NPA	tɛŋdʊn
t	ɛ	ŋ	d	ʊ	p	CVC.CVC	-NPA	tɛŋdʊp
t	ɛ	ŋ	d	ʊ	t	CVC.CVC	-NPA	tɛŋdʊt
t	ɛ	ŋ	d	ʊ	k	CVC.CVC	-NPA	tɛŋdʊk
t	ɛ	ŋ	d	ʊ	s	CVC.CVC	-NPA	tɛŋdʊs
t	ɛ	ŋ	g	ʊ	m	CVC.CVC	+NPA	tɛŋgʊm
t	ɛ	ŋ	g	ʊ	n	CVC.CVC	+NPA	tɛŋgʊn
t	ɛ	ŋ	g	ʊ	t	CVC.CVC	+NPA	tɛŋgʊt
t	ɛ	ŋ	g	ʊ	k	CVC.CVC	+NPA	tɛŋgʊk
t	ɛ	ŋ	g	ʊ	s	CVC.CVC	+NPA	tɛŋgʊs
t	ɛ	ŋ	s	ʊ	m	CVC.CVC	-NPA	tɛŋsʊm
t	ɛ	ŋ	s	ʊ	n	CVC.CVC	-NPA	tɛŋsʊn
t	ɛ	ŋ	s	ʊ	p	CVC.CVC	-NPA	tɛŋsʊp
t	ɛ	ŋ	s	ʊ	s	CVC.CVC	-NPA	tɛŋsʊs
k	ɛ	ŋ	p	ʊ	m	CVC.CVC	-NPA	kɛŋpʊm
k	ɛ	ŋ	p	ʊ	n	CVC.CVC	-NPA	kɛŋpʊn
k	ɛ	ŋ	p	ʊ	p	CVC.CVC	-NPA	kɛŋpʊp
k	ɛ	ŋ	p	ʊ	k	CVC.CVC	-NPA	kɛŋpʊk
k	ɛ	ŋ	t	ʊ	m	CVC.CVC	-NPA	kɛŋtʊm
k	ɛ	ŋ	t	ʊ	n	CVC.CVC	-NPA	kɛŋtʊn
k	ɛ	ŋ	t	ʊ	s	CVC.CVC	-NPA	kɛŋtʊs
k	ɛ	ŋ	b	ʊ	m	CVC.CVC	-NPA	kɛŋbʊm
k	ɛ	ŋ	b	ʊ	n	CVC.CVC	-NPA	kɛŋbʊn
k	ɛ	ŋ	b	ʊ	p	CVC.CVC	-NPA	kɛŋbʊp
k	ɛ	ŋ	d	ʊ	m	CVC.CVC	-NPA	kɛŋdʊm
k	ɛ	ŋ	d	ʊ	n	CVC.CVC	-NPA	kɛŋdʊn
