onset1	nucleus1	coda1	shape1	onset2	nucleus2	coda2	shape2	shape	syllable.contact.code	transcription
d	aʊ	t	CVC	b	ʊ	k	CVC	CVC.CVC	-OVA	daʊtbʊk
d	aʊ	t	CVC	b	ʊ	s	CVC	CVC.CVC	-OVA	daʊtbʊs
d	aʊ	t	CVC	b	ɛ	m	CVC	CVC.CVC	-OVA	daʊtbɛm
d	aʊ	t	CVC	b	ɛ	n	CVC	CVC.CVC	-OVA	daʊtbɛn
d	aʊ	t	CVC	b	ɛ	ŋ	CVC	CVC.CVC	-OVA	daʊtbɛŋ
d	aʊ	t	CVC	b	ɛ	p	CVC	CVC.CVC	-OVA	daʊtbɛp
d	aʊ	t	CVC	b	ɛ	k	CVC	CVC.CVC	-OVA	daʊtbɛk
d	aʊ	t	CVC	b	ɛ	s	CVC	CVC.CVC	-OVA	daʊtbɛs
d	aʊ	t	CVC	b	æ	m	CVC	CVC.CVC	-OVA	daʊtbæm
d	aʊ	t	CVC	b	æ	n	CVC	CVC.CVC	-OVA	daʊtbæn
d	aʊ	t	CVC	b	æ	ŋ	CVC	CVC.CVC	-OVA	daʊtbæŋ
d	aʊ	t	CVC	b	æ	p	CVC	CVC.CVC	-OVA	daʊtbæp
d	aʊ	t	CVC	b	æ	k	CVC	CVC.CVC	-OVA	daʊtbæk
d	aʊ	t	CVC	b	æ	s	CVC	CVC.CVC	-OVA	daʊtbæs
d	aʊ	t	CVC	g	ɪ	m	CVC	CVC.CVC	-OVA	daʊtgɪm
d	aʊ	t	CVC	g	ɪ	n	CVC	CVC.CVC	-OVA	daʊtgɪn
d	aʊ	t	CVC	g	ɪ	ŋ	CVC	CVC.CVC	-OVA	daʊtgɪŋ
d	aʊ	t	CVC	g	ɪ	p	CVC	CVC.CVC	-OVA	daʊtgɪp
d	aʊ	t	CVC	g	ɪ	k	CVC	CVC.CVC	-OVA	daʊtgɪk
d	aʊ	t	CVC	g	ɪ	s	CVC	CVC.CVC	-OVA	daʊtgɪs
d	aʊ	t	CVC	g	ʊ	m	CVC	CVC.CVC	-OVA	daʊtgʊm
d	aʊ	t	CVC	g	ʊ	n	CVC	CVC.CVC	-OVA	daʊtgʊn
d	aʊ	t	CVC	g	ʊ	ŋ	CVC	CVC.CVC	-OVA	daʊtgʊŋ
d	aʊ	t	CVC	g	ʊ	p	CVC	CVC.CVC	-OVA	daʊtgʊp
d	aʊ	t	CVC	g	ʊ	k	CVC	CVC.CVC	-OVA	daʊtgʊk
d	aʊ	t	CVC	g	ʊ	s	CVC	CVC.CVC	-OVA	daʊtgʊs
d	aʊ	t	CVC	g	ɛ	m	CVC	CVC.CVC	-OVA	daʊtgɛm
d	aʊ	t	CVC	g	ɛ	n	CVC	CVC.CVC	-OVA	daʊtgɛn
d	aʊ	t	CVC	g	ɛ	ŋ	CVC	CVC.CVC	-OVA	daʊtgɛŋ
d	aʊ	t	CVC	g	ɛ	p	CVC	CVC.CVC	-OVA	daʊtgɛp
d	aʊ	t	CVC	g	ɛ	k	CVC	CVC.CVC	-OVA	daʊtgɛk
d	aʊ	t	CVC	g	ɛ	s	CVC	CVC.CVC	-OVA	daʊtgɛs
d	aʊ	t	CVC	g	æ	m	CVC	CVC.CVC	-OVA	daʊtgæm
d	aʊ	t	CVC	g	æ	n	CVC	CVC.CVC	-OVA	daʊtgæn
d	aʊ	t	CVC	g	æ	ŋ	CVC	CVC.CVC	-OVA	daʊtgæŋ
d	aʊ	t	CVC	g	æ	p	CVC	CVC.CVC	-OVA	daʊtgæp
d	aʊ	t	CVC	g	æ	k	CVC	CVC.CVC	-OVA	daʊtgæk
d	aʊ	t	CVC	g	æ	s	CVC	CVC.CVC	-OVA	daʊtgæs
d	aʊ	t	CVC	s	ɪ	m	CVC	CVC.CVC	+OVA	daʊtsɪm
d	aʊ	t	CVC	s	ɪ	n	CVC	CVC.CVC	+OVA	daʊtsɪn
d	aʊ	t	CVC	s	ɪ	ŋ	CVC	CVC.CVC	+OVA	daʊtsɪŋ
d	aʊ	t	CVC	s	ɪ	p	CVC	CVC.CVC	+OVA	daʊtsɪp
d	aʊ	t	CVC	s	ɪ	k	CVC	CVC.CVC	+OVA	daʊtsɪk
d	aʊ	t	CVC	s	ɪ	s	CVC	CVC.CVC	+OVA	daʊtsɪs
d	aʊ	t	CVC	s	ʊ	m	CVC	CVC.CVC	+OVA	daʊtsʊm
d	aʊ	t	CVC	s	ʊ	n	CVC	CVC.CVC	+OVA	daʊtsʊn
d	aʊ	t	CVC	s	ʊ	ŋ	CVC	CVC.CVC	+OVA	daʊtsʊŋ
d	aʊ	t	CVC	s	ʊ	p	CVC	CVC.CVC	+OVA	daʊtsʊp
d	aʊ	t	CVC	s	ʊ	k	CVC	CVC.CVC	+OVA	daʊtsʊk
d	aʊ	t	CVC	s	ʊ	s	CVC	CVC.CVC	+OVA	daʊtsʊs
d	aʊ	t	CVC	s	ɛ	m	CVC	CVC.CVC	+OVA	daʊtsɛm
d	aʊ	t	CVC	s	ɛ	n	CVC	CVC.CVC	+OVA	daʊtsɛn
d	aʊ	t	CVC	s	ɛ	ŋ	CVC	CVC.CVC	+OVA	daʊtsɛŋ
d	aʊ	t	CVC	s	ɛ	p	CVC	CVC.CVC	+OVA	daʊtsɛp
d	aʊ	t	CVC	s	ɛ	k	CVC	CVC.CVC	+OVA	daʊtsɛk
d	aʊ	t	CVC	s	ɛ	s	CVC	CVC.CVC	+OVA	daʊtsɛs
d	aʊ	t	CVC	s	æ	m	CVC	CVC.CVC	+OVA	daʊtsæm
d	aʊ	t	CVC	s	æ	n	CVC	CVC.CVC	+OVA	daʊtsæn
d	aʊ	t	CVC	s	æ	ŋ	CVC	CVC.CVC	+OVA	daʊtsæŋ
d	aʊ	t	CVC	s	æ	p	CVC	CVC.CVC	+OVA	daʊtsæp
d	aʊ	t	CVC	s	æ	k	CVC	CVC.CVC	+OVA	daʊtsæk
d	aʊ	t	CVC	s	æ	s	CVC	CVC.CVC	+OVA	daʊtsæs
d	aʊ	k	CVC	p	ɪ	m	CVC	CVC.CVC	+OVA	daʊkpɪm
d	aʊ	k	CVC	p	ɪ	n	CVC	CVC.CVC	+OVA	daʊkpɪn
d	aʊ	k	CVC	p	ɪ	ŋ	CVC	CVC.CVC	+OVA	daʊkpɪŋ
d	aʊ	k	CVC	p	ɪ	p	CVC	CVC.CVC	+OVA	daʊkpɪp
d	aʊ	k	CVC	p	ɪ	t	CVC	CVC.CVC	+OVA	daʊkpɪt
d	aʊ	k	CVC	p	ɪ	s	CVC	CVC.CVC	+OVA	daʊkpɪs
d	aʊ	k	CVC	p	ʊ	m	CVC	CVC.CVC	+OVA	daʊkpʊm
d	aʊ	k	CVC	p	ʊ	n	CVC	CVC.CVC	+OVA	daʊkpʊn
d	aʊ	k	CVC	p	ʊ	ŋ	CVC	CVC.CVC	+OVA	daʊkpʊŋ
d	aʊ	k	CVC	p	ʊ	p	CVC	CVC.CVC	+OVA	daʊkpʊp
d	aʊ	k	CVC	p	ʊ	t	CVC	CVC.CVC	+OVA	daʊkpʊt
d	aʊ	k	CVC	p	ʊ	s	CVC	CVC.CVC	+OVA	daʊkpʊs
d	aʊ	k	CVC	p	ɛ	m	CVC	CVC.CVC	+OVA	daʊkpɛm
d	aʊ	k	CVC	p	ɛ	n	CVC	CVC.CVC	+OVA	daʊkpɛn
d	aʊ	k	CVC	p	ɛ	ŋ	CVC	CVC.CVC	+OVA	daʊkpɛŋ
d	aʊ	k	CVC	p	ɛ	p	CVC	CVC.CVC	+OVA	daʊkpɛp
d	aʊ	k	CVC	p	ɛ	t	CVC	CVC.CVC	+OVA	daʊkpɛt
d	aʊ	k	CVC	p	ɛ	s	CVC	CVC.CVC	+OVA	daʊkpɛs
d	aʊ	k	CVC	p	æ	m	CVC	CVC.CVC	+OVA	daʊkpæm
d	aʊ	k	CVC	p	æ	n	CVC	CVC.CVC	+OVA	daʊkpæn
d	aʊ	k	CVC	p	æ	ŋ	CVC	CVC.CVC	+OVA	daʊkpæŋ
d	aʊ	k	CVC	p	æ	p	CVC	CVC.CVC	+OVA	daʊkpæp
d	aʊ	k	CVC	p	æ	t	CVC	CVC.CVC	+OVA	daʊkpæt
d	aʊ	k	CVC	p	æ	s	CVC	CVC.CVC	+OVA	daʊkpæs
d	aʊ	k	CVC	t	ɪ	m	CVC	CVC.CVC	+OVA	daʊktɪm
d	aʊ	k	CVC	t	ɪ	n	CVC	CVC.CVC	+OVA	daʊktɪn
d	aʊ	k	CVC	t	ɪ	ŋ	CVC	CVC.CVC	+OVA	daʊktɪŋ
d	aʊ	k	CVC	t	ɪ	p	CVC	CVC.CVC	+OVA	daʊktɪp
d	aʊ	k	CVC	t	ɪ	t	CVC	CVC.CVC	+OVA	daʊktɪt
d	aʊ	k	CVC	t	ɪ	s	CVC	CVC.CVC	+OVA	daʊktɪs
d	aʊ	k	CVC	t	ʊ	m	CVC	CVC.CVC	+OVA	daʊktʊm
d	aʊ	k	CVC	t	ʊ	n	CVC	CVC.CVC	+OVA	daʊktʊn
d	aʊ	k	CVC	t	ʊ	ŋ	CVC	CVC.CVC	+OVA	daʊktʊŋ
d	aʊ	k	CVC	t	ʊ	p	CVC	CVC.CVC	+OVA	daʊktʊp
d	aʊ	k	CVC	t	ʊ	t	CVC	CVC.CVC	+OVA	daʊktʊt
d	aʊ	k	CVC	t	ʊ	s	CVC	CVC.CVC	+OVA	daʊktʊs
d	aʊ	k	CVC	t	ɛ	m	CVC	CVC.CVC	+OVA	daʊktɛm
d	aʊ	k	CVC	t	ɛ	n	CVC	CVC.CVC	+OVA	daʊktɛn
d	aʊ	k	CVC	t	ɛ	ŋ	CVC	CVC.CVC	+OVA	daʊktɛŋ
d	aʊ	k	CVC	t	ɛ	p	CVC	CVC.CVC	+OVA	daʊktɛp
d	aʊ	k	CVC	t	ɛ	t	CVC	CVC.CVC	+OVA	daʊktɛt
d	aʊ	k	CVC	t	ɛ	s	CVC	CVC.CVC	+OVA	daʊktɛs
d	aʊ	k	CVC	t	æ	m	CVC	CVC.CVC	+OVA	daʊktæm
d	aʊ	k	CVC	t	æ	n	CVC	CVC.CVC	+OVA	daʊktæn
d	aʊ	k	CVC	t	æ	ŋ	CVC	CVC.CVC	+OVA	daʊktæŋ
d	aʊ	k	CVC	t	æ	p	CVC	CVC.CVC	+OVA	daʊktæp
d	aʊ	k	CVC	t	æ	t	CVC	CVC.CVC	+OVA	daʊktæt
d	aʊ	k	CVC	t	æ	s	CVC	CVC.CVC	+OVA	daʊktæs
d	aʊ	k	CVC	b	ɪ	m	CVC	CVC.CVC	-OVA	daʊkbɪm
d	aʊ	k	CVC	b	ɪ	n	CVC	CVC.CVC	-OVA	daʊkbɪn
d	aʊ	k	CVC	b	ɪ	ŋ	CVC	CVC.CVC	-OVA	daʊkbɪŋ
d	aʊ	k	CVC	b	ɪ	p	CVC	CVC.CVC	-OVA	daʊkbɪp
d	aʊ	k	CVC	b	ɪ	t	CVC	CVC.CVC	-OVA	daʊkbɪt
d	aʊ	k	CVC	b	ɪ	s	CVC	CVC.CVC	-OVA	daʊkbɪs
d	aʊ	k	CVC	b	ʊ	m	CVC	CVC.CVC	-OVA	daʊkbʊm
d	aʊ	k	CVC	b	ʊ	n	CVC	CVC.CVC	-OVA	daʊkbʊn
d	aʊ	k	CVC	b	ʊ	ŋ	CVC	CVC.CVC	-OVA	daʊkbʊŋ
d	aʊ	k	CVC	b	ʊ	p	CVC	CVC.CVC	-OVA	daʊkbʊp
d	aʊ	k	CVC	b	ʊ	t	CVC	CVC.CVC	-OVA	daʊkbʊt
d	aʊ	k	CVC	b	ʊ	s	CVC	CVC.CVC	-OVA	daʊkbʊs
d	aʊ	k	CVC	b	ɛ	m	CVC	CVC.CVC	-OVA	daʊkbɛm
d	aʊ	k	CVC	b	ɛ	n	CVC	CVC.CVC	-OVA	daʊkbɛn
d	aʊ	k	CVC	b	ɛ	ŋ	CVC	CVC.CVC	-OVA	daʊkbɛŋ
d	aʊ	k	CVC	b	ɛ	p	CVC	CVC.CVC	-OVA	daʊkbɛp
d	aʊ	k	CVC	b	ɛ	t	CVC	CVC.CVC	-OVA	daʊkbɛt
d	aʊ	k	CVC	b	ɛ	s	CVC	CVC.CVC	-OVA	daʊkbɛs
d	aʊ	k	CVC	b	æ	m	CVC	CVC.CVC	-OVA	daʊkbæm
d	aʊ	k	CVC	b	æ	n	CVC	CVC.CVC	-OVA	daʊkbæn
d	aʊ	k	CVC	b	æ	ŋ	CVC	CVC.CVC	-OVA	daʊkbæŋ
d	aʊ	k	CVC	b	æ	p	CVC	CVC.CVC	-OVA	daʊkbæp
d	aʊ	k	CVC	b	æ	t	CVC	CVC.CVC	-OVA	daʊkbæt
d	aʊ	k	CVC	b	æ	s	CVC	CVC.CVC	-OVA	daʊkbæs
d	aʊ	k	CVC	g	ɪ	m	CVC	CVC.CVC	-OVA	daʊkgɪm
d	aʊ	k	CVC	g	ɪ	n	CVC	CVC.CVC	-OVA	daʊkgɪn
d	aʊ	k	CVC	g	ɪ	ŋ	CVC	CVC.CVC	-OVA	daʊkgɪŋ
d	aʊ	k	CVC	g	ɪ	p	CVC	CVC.CVC	-OVA	daʊkgɪp
d	aʊ	k	CVC	g	ɪ	t	CVC	CVC.CVC	-OVA	daʊkgɪt
d	aʊ	k	CVC	g	ɪ	s	CVC	CVC.CVC	-OVA	daʊkgɪs
d	aʊ	k	CVC	g	ʊ	m	CVC	CVC.CVC	-OVA	daʊkgʊm
d	aʊ	k	CVC	g	ʊ	n	CVC	CVC.CVC	-OVA	daʊkgʊn
d	aʊ	k	CVC	g	ʊ	ŋ	CVC	CVC.CVC	-OVA	daʊkgʊŋ
d	aʊ	k	CVC	g	ʊ	p	CVC	CVC.CVC	-OVA	daʊkgʊp
d	aʊ	k	CVC	g	ʊ	t	CVC	CVC.CVC	-OVA	daʊkgʊt
d	aʊ	k	CVC	g	ʊ	s	CVC	CVC.CVC	-OVA	daʊkgʊs
d	aʊ	k	CVC	g	ɛ	m	CVC	CVC.CVC	-OVA	daʊkgɛm
d	aʊ	k	CVC	g	ɛ	n	CVC	CVC.CVC	-OVA	daʊkgɛn
d	aʊ	k	CVC	g	ɛ	ŋ	CVC	CVC.CVC	-OVA	daʊkgɛŋ
d	aʊ	k	CVC	g	ɛ	p	CVC	CVC.CVC	-OVA	daʊkgɛp
d	aʊ	k	CVC	g	ɛ	t	CVC	CVC.CVC	-OVA	daʊkgɛt
d	aʊ	k	CVC	g	ɛ	s	CVC	CVC.CVC	-OVA	daʊkgɛs
d	aʊ	k	CVC	g	æ	m	CVC	CVC.CVC	-OVA	daʊkgæm
d	aʊ	k	CVC	g	æ	n	CVC	CVC.CVC	-OVA	daʊkgæn
d	aʊ	k	CVC	g	æ	ŋ	CVC	CVC.CVC	-OVA	daʊkgæŋ
d	aʊ	k	CVC	g	æ	p	CVC	CVC.CVC	-OVA	daʊkgæp
d	aʊ	k	CVC	g	æ	t	CVC	CVC.CVC	-OVA	daʊkgæt
d	aʊ	k	CVC	g	æ	s	CVC	CVC.CVC	-OVA	daʊkgæs
d	aʊ	k	CVC	s	ɪ	m	CVC	CVC.CVC	+OVA	daʊksɪm
d	aʊ	k	CVC	s	ɪ	n	CVC	CVC.CVC	+OVA	daʊksɪn
d	aʊ	k	CVC	s	ɪ	ŋ	CVC	CVC.CVC	+OVA	daʊksɪŋ
d	aʊ	k	CVC	s	ɪ	p	CVC	CVC.CVC	+OVA	daʊksɪp
d	aʊ	k	CVC	s	ɪ	t	CVC	CVC.CVC	+OVA	daʊksɪt
d	aʊ	k	CVC	s	ɪ	s	CVC	CVC.CVC	+OVA	daʊksɪs
d	aʊ	k	CVC	s	ʊ	m	CVC	CVC.CVC	+OVA	daʊksʊm
d	aʊ	k	CVC	s	ʊ	n	CVC	CVC.CVC	+OVA	daʊksʊn
d	aʊ	k	CVC	s	ʊ	ŋ	CVC	CVC.CVC	+OVA	daʊksʊŋ
d	aʊ	k	CVC	s	ʊ	p	CVC	CVC.CVC	+OVA	daʊksʊp
d	aʊ	k	CVC	s	ʊ	t	CVC	CVC.CVC	+OVA	daʊksʊt
d	aʊ	k	CVC	s	ʊ	s	CVC	CVC.CVC	+OVA	daʊksʊs
d	aʊ	k	CVC	s	ɛ	m	CVC	CVC.CVC	+OVA	daʊksɛm
d	aʊ	k	CVC	s	ɛ	n	CVC	CVC.CVC	+OVA	daʊksɛn
d	aʊ	k	CVC	s	ɛ	ŋ	CVC	CVC.CVC	+OVA	daʊksɛŋ
d	aʊ	k	CVC	s	ɛ	p	CVC	CVC.CVC	+OVA	daʊksɛp
d	aʊ	k	CVC	s	ɛ	t	CVC	CVC.CVC	+OVA	daʊksɛt
d	aʊ	k	CVC	s	ɛ	s	CVC	CVC.CVC	+OVA	daʊksɛs
d	aʊ	k	CVC	s	æ	m	CVC	CVC.CVC	+OVA	daʊksæm
d	aʊ	k	CVC	s	æ	n	CVC	CVC.CVC	+OVA	daʊksæn
d	aʊ	k	CVC	s	æ	ŋ	CVC	CVC.CVC	+OVA	daʊksæŋ
d	aʊ	k	CVC	s	æ	p	CVC	CVC.CVC	+OVA	daʊksæp
d	aʊ	k	CVC	s	æ	t	CVC	CVC.CVC	+OVA	daʊksæt
d	aʊ	k	CVC	s	æ	s	CVC	CVC.CVC	+OVA	daʊksæs
d	aʊ	s	CVC	p	ɪ	m	CVC	CVC.CVC	+OVA	daʊspɪm
d	aʊ	s	CVC	p	ɪ	n	CVC	CVC.CVC	+OVA	daʊspɪn
d	aʊ	s	CVC	p	ɪ	ŋ	CVC	CVC.CVC	+OVA	daʊspɪŋ
d	aʊ	s	CVC	p	ɪ	p	CVC	CVC.CVC	+OVA	daʊspɪp
d	aʊ	s	CVC	p	ɪ	t	CVC	CVC.CVC	+OVA	daʊspɪt
d	aʊ	s	CVC	p	ɪ	k	CVC	CVC.CVC	+OVA	daʊspɪk
d	aʊ	s	CVC	p	ʊ	m	CVC	CVC.CVC	+OVA	daʊspʊm
d	aʊ	s	CVC	p	ʊ	n	CVC	CVC.CVC	+OVA	daʊspʊn
d	aʊ	s	CVC	p	ʊ	ŋ	CVC	CVC.CVC	+OVA	daʊspʊŋ
d	aʊ	s	CVC	p	ʊ	p	CVC	CVC.CVC	+OVA	daʊspʊp
d	aʊ	s	CVC	p	ʊ	t	CVC	CVC.CVC	+OVA	daʊspʊt
d	aʊ	s	CVC	p	ʊ	k	CVC	CVC.CVC	+OVA	daʊspʊk
d	aʊ	s	CVC	p	ɛ	m	CVC	CVC.CVC	+OVA	daʊspɛm
d	aʊ	s	CVC	p	ɛ	n	CVC	CVC.CVC	+OVA	daʊspɛn
d	aʊ	s	CVC	p	ɛ	ŋ	CVC	CVC.CVC	+OVA	daʊspɛŋ
d	aʊ	s	CVC	p	ɛ	p	CVC	CVC.CVC	+OVA	daʊspɛp
d	aʊ	s	CVC	p	ɛ	t	CVC	CVC.CVC	+OVA	daʊspɛt
d	aʊ	s	CVC	p	ɛ	k	CVC	CVC.CVC	+OVA	daʊspɛk
d	aʊ	s	CVC	p	æ	m	CVC	CVC.CVC	+OVA	daʊspæm
d	aʊ	s	CVC	p	æ	n	CVC	CVC.CVC	+OVA	daʊspæn
d	aʊ	s	CVC	p	æ	ŋ	CVC	CVC.CVC	+OVA	daʊspæŋ
d	aʊ	s	CVC	p	æ	p	CVC	CVC.CVC	+OVA	daʊspæp
d	aʊ	s	CVC	p	æ	t	CVC	CVC.CVC	+OVA	daʊspæt
d	aʊ	s	CVC	p	æ	k	CVC	CVC.CVC	+OVA	daʊspæk
d	aʊ	s	CVC	t	ɪ	m	CVC	CVC.CVC	+OVA	daʊstɪm
d	aʊ	s	CVC	t	ɪ	n	CVC	CVC.CVC	+OVA	daʊstɪn
d	aʊ	s	CVC	t	ɪ	ŋ	CVC	CVC.CVC	+OVA	daʊstɪŋ
d	aʊ	s	CVC	t	ɪ	p	CVC	CVC.CVC	+OVA	daʊstɪp
d	aʊ	s	CVC	t	ɪ	t	CVC	CVC.CVC	+OVA	daʊstɪt
d	aʊ	s	CVC	t	ɪ	k	CVC	CVC.CVC	+OVA	daʊstɪk
d	aʊ	s	CVC	t	ʊ	m	CVC	CVC.CVC	+OVA	daʊstʊm
d	aʊ	s	CVC	t	ʊ	n	CVC	CVC.CVC	+OVA	daʊstʊn
d	aʊ	s	CVC	t	ʊ	ŋ	CVC	CVC.CVC	+OVA	daʊstʊŋ
d	aʊ	s	CVC	t	ʊ	p	CVC	CVC.CVC	+OVA	daʊstʊp
d	aʊ	s	CVC	t	ʊ	t	CVC	CVC.CVC	+OVA	daʊstʊt
d	aʊ	s	CVC	t	ʊ	k	CVC	CVC.CVC	+OVA	daʊstʊk
d	aʊ	s	CVC	t	ɛ	m	CVC	CVC.CVC	+OVA	daʊstɛm
d	aʊ	s	CVC	t	ɛ	n	CVC	CVC.CVC	+OVA	daʊstɛn
d	aʊ	s	CVC	t	ɛ	ŋ	CVC	CVC.CVC	+OVA	daʊstɛŋ
d	aʊ	s	CVC	t	ɛ	p	CVC	CVC.CVC	+OVA	daʊstɛp
d	aʊ	s	CVC	t	ɛ	t	CVC	CVC.CVC	+OVA	daʊstɛt
d	aʊ	s	CVC	t	ɛ	k	CVC	CVC.CVC	+OVA	daʊstɛk
d	aʊ	s	CVC	t	æ	m	CVC	CVC.CVC	+OVA	daʊstæm
d	aʊ	s	CVC	t	æ	n	CVC	CVC.CVC	+OVA	daʊstæn
d	aʊ	s	CVC	t	æ	ŋ	CVC	CVC.CVC	+OVA	daʊstæŋ
d	aʊ	s	CVC	t	æ	p	CVC	CVC.CVC	+OVA	daʊstæp
d	aʊ	s	CVC	t	æ	t	CVC	CVC.CVC	+OVA	daʊstæt
d	aʊ	s	CVC	t	æ	k	CVC	CVC.CVC	+OVA	daʊstæk
d	aʊ	s	CVC	k	ɪ	m	CVC	CVC.CVC	+OVA	daʊskɪm
d	aʊ	s	CVC	k	ɪ	n	CVC	CVC.CVC	+OVA	daʊskɪn
d	aʊ	s	CVC	k	ɪ	ŋ	CVC	CVC.CVC	+OVA	daʊskɪŋ
d	aʊ	s	CVC	k	ɪ	p	CVC	CVC.CVC	+OVA	daʊskɪp
d	aʊ	s	CVC	k	ɪ	t	CVC	CVC.CVC	+OVA	daʊskɪt
d	aʊ	s	CVC	k	ɪ	k	CVC	CVC.CVC	+OVA	daʊskɪk
d	aʊ	s	CVC	k	ʊ	m	CVC	CVC.CVC	+OVA	daʊskʊm
d	aʊ	s	CVC	k	ʊ	n	CVC	CVC.CVC	+OVA	daʊskʊn
d	aʊ	s	CVC	k	ʊ	ŋ	CVC	CVC.CVC	+OVA	daʊskʊŋ
d	aʊ	s	CVC	k	ʊ	p	CVC	CVC.CVC	+OVA	daʊskʊp
d	aʊ	s	CVC	k	ʊ	t	CVC	CVC.CVC	+OVA	daʊskʊt
d	aʊ	s	CVC	k	ʊ	k	CVC	CVC.CVC	+OVA	daʊskʊk
d	aʊ	s	CVC	k	ɛ	m	CVC	CVC.CVC	+OVA	daʊskɛm
d	aʊ	s	CVC	k	ɛ	n	CVC	CVC.CVC	+OVA	daʊskɛn
d	aʊ	s	CVC	k	ɛ	ŋ	CVC	CVC.CVC	+OVA	daʊskɛŋ
d	aʊ	s	CVC	k	ɛ	p	CVC	CVC.CVC	+OVA	daʊskɛp
d	aʊ	s	CVC	k	ɛ	t	CVC	CVC.CVC	+OVA	daʊskɛt
d	aʊ	s	CVC	k	ɛ	k	CVC	CVC.CVC	+OVA	daʊskɛk
d	aʊ	s	CVC	k	æ	m	CVC	CVC.CVC	+OVA	daʊskæm
d	aʊ	s	CVC	k	æ	n	CVC	CVC.CVC	+OVA	daʊskæn
d	aʊ	s	CVC	k	æ	ŋ	CVC	CVC.CVC	+OVA	daʊskæŋ
d	aʊ	s	CVC	k	æ	p	CVC	CVC.CVC	+OVA	daʊskæp
d	aʊ	s	CVC	k	æ	t	CVC	CVC.CVC	+OVA	daʊskæt
d	aʊ	s	CVC	k	æ	k	CVC	CVC.CVC	+OVA	daʊskæk
d	aʊ	s	CVC	b	ɪ	m	CVC	CVC.CVC	-OVA	daʊsbɪm
d	aʊ	s	CVC	b	ɪ	n	CVC	CVC.CVC	-OVA	daʊsbɪn
d	aʊ	s	CVC	b	ɪ	ŋ	CVC	CVC.CVC	-OVA	daʊsbɪŋ
d	aʊ	s	CVC	b	ɪ	p	CVC	CVC.CVC	-OVA	daʊsbɪp
d	aʊ	s	CVC	b	ɪ	t	CVC	CVC.CVC	-OVA	daʊsbɪt
d	aʊ	s	CVC	b	ɪ	k	CVC	CVC.CVC	-OVA	daʊsbɪk
d	aʊ	s	CVC	b	ʊ	m	CVC	CVC.CVC	-OVA	daʊsbʊm
d	aʊ	s	CVC	b	ʊ	n	CVC	CVC.CVC	-OVA	daʊsbʊn
d	aʊ	s	CVC	b	ʊ	ŋ	CVC	CVC.CVC	-OVA	daʊsbʊŋ
d	aʊ	s	CVC	b	ʊ	p	CVC	CVC.CVC	-OVA	daʊsbʊp
d	aʊ	s	CVC	b	ʊ	t	CVC	CVC.CVC	-OVA	daʊsbʊt
d	aʊ	s	CVC	b	ʊ	k	CVC	CVC.CVC	-OVA	daʊsbʊk
d	aʊ	s	CVC	b	ɛ	m	CVC	CVC.CVC	-OVA	daʊsbɛm
d	aʊ	s	CVC	b	ɛ	n	CVC	CVC.CVC	-OVA	daʊsbɛn
d	aʊ	s	CVC	b	ɛ	ŋ	CVC	CVC.CVC	-OVA	daʊsbɛŋ
d	aʊ	s	CVC	b	ɛ	p	CVC	CVC.CVC	-OVA	daʊsbɛp
d	aʊ	s	CVC	b	ɛ	t	CVC	CVC.CVC	-OVA	daʊsbɛt
d	aʊ	s	CVC	b	ɛ	k	CVC	CVC.CVC	-OVA	daʊsbɛk
d	aʊ	s	CVC	b	æ	m	CVC	CVC.CVC	-OVA	daʊsbæm
d	aʊ	s	CVC	b	æ	n	CVC	CVC.CVC	-OVA	daʊsbæn
d	aʊ	s	CVC	b	æ	ŋ	CVC	CVC.CVC	-OVA	daʊsbæŋ
d	aʊ	s	CVC	b	æ	p	CVC	CVC.CVC	-OVA	daʊsbæp
d	aʊ	s	CVC	b	æ	t	CVC	CVC.CVC	-OVA	daʊsbæt
d	aʊ	s	CVC	b	æ	k	CVC	CVC.CVC	-OVA	daʊsbæk
d	aʊ	s	CVC	g	ɪ	m	CVC	CVC.CVC	-OVA	daʊsgɪm
d	aʊ	s	CVC	g	ɪ	n	CVC	CVC.CVC	-OVA	daʊsgɪn
d	aʊ	s	CVC	g	ɪ	ŋ	CVC	CVC.CVC	-OVA	daʊsgɪŋ
d	aʊ	s	CVC	g	ɪ	p	CVC	CVC.CVC	-OVA	daʊsgɪp
d	aʊ	s	CVC	g	ɪ	t	CVC	CVC.CVC	-OVA	daʊsgɪt
d	aʊ	s	CVC	g	ɪ	k	CVC	CVC.CVC	-OVA	daʊsgɪk
d	aʊ	s	CVC	g	ʊ	m	CVC	CVC.CVC	-OVA	daʊsgʊm
d	aʊ	s	CVC	g	ʊ	n	CVC	CVC.CVC	-OVA	daʊsgʊn
d	aʊ	s	CVC	g	ʊ	ŋ	CVC	CVC.CVC	-OVA	daʊsgʊŋ
d	aʊ	s	CVC	g	ʊ	p	CVC	CVC.CVC	-OVA	daʊsgʊp
d	aʊ	s	CVC	g	ʊ	t	CVC	CVC.CVC	-OVA	daʊsgʊt
d	aʊ	s	CVC	g	ʊ	k	CVC	CVC.CVC	-OVA	daʊsgʊk
d	aʊ	s	CVC	g	ɛ	m	CVC	CVC.CVC	-OVA	daʊsgɛm
d	aʊ	s	CVC	g	ɛ	n	CVC	CVC.CVC	-OVA	daʊsgɛn
